frame_id,filename,relative_path,timestamp,split,segment_id,center_code,product_code,lat_min,lat_max,lon_min,lon_max,width,height,mode
3328,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206164200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206164200_12.2_54.2_73.0_135.0.png,2026-02-06 16:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3329,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206164800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206164800_12.2_54.2_73.0_135.0.png,2026-02-06 16:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3330,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206165400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206165400_12.2_54.2_73.0_135.0.png,2026-02-06 16:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3331,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206170000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206170000_12.2_54.2_73.0_135.0.png,2026-02-06 17:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3332,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206170600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206170600_12.2_54.2_73.0_135.0.png,2026-02-06 17:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3333,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206171200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206171200_12.2_54.2_73.0_135.0.png,2026-02-06 17:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3334,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206171800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206171800_12.2_54.2_73.0_135.0.png,2026-02-06 17:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3335,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206172400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206172400_12.2_54.2_73.0_135.0.png,2026-02-06 17:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3336,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206173000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206173000_12.2_54.2_73.0_135.0.png,2026-02-06 17:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3337,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206173600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206173600_12.2_54.2_73.0_135.0.png,2026-02-06 17:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3338,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206174200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206174200_12.2_54.2_73.0_135.0.png,2026-02-06 17:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3339,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206174800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206174800_12.2_54.2_73.0_135.0.png,2026-02-06 17:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3340,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206175400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206175400_12.2_54.2_73.0_135.0.png,2026-02-06 17:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3341,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206180000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206180000_12.2_54.2_73.0_135.0.png,2026-02-06 18:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3342,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206180600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206180600_12.2_54.2_73.0_135.0.png,2026-02-06 18:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3343,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206181200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206181200_12.2_54.2_73.0_135.0.png,2026-02-06 18:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3344,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206181800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206181800_12.2_54.2_73.0_135.0.png,2026-02-06 18:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3345,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206182400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206182400_12.2_54.2_73.0_135.0.png,2026-02-06 18:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3346,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206183000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206183000_12.2_54.2_73.0_135.0.png,2026-02-06 18:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3347,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206183600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206183600_12.2_54.2_73.0_135.0.png,2026-02-06 18:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3348,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206184200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206184200_12.2_54.2_73.0_135.0.png,2026-02-06 18:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3349,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206184800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206184800_12.2_54.2_73.0_135.0.png,2026-02-06 18:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3350,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206185400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206185400_12.2_54.2_73.0_135.0.png,2026-02-06 18:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3351,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206190000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206190000_12.2_54.2_73.0_135.0.png,2026-02-06 19:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3352,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206190600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206190600_12.2_54.2_73.0_135.0.png,2026-02-06 19:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3353,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206191200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206191200_12.2_54.2_73.0_135.0.png,2026-02-06 19:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3354,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206191800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206191800_12.2_54.2_73.0_135.0.png,2026-02-06 19:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3355,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206192400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206192400_12.2_54.2_73.0_135.0.png,2026-02-06 19:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3356,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206193000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206193000_12.2_54.2_73.0_135.0.png,2026-02-06 19:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3357,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206193600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206193600_12.2_54.2_73.0_135.0.png,2026-02-06 19:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3358,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206194200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206194200_12.2_54.2_73.0_135.0.png,2026-02-06 19:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3359,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206194800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206194800_12.2_54.2_73.0_135.0.png,2026-02-06 19:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3360,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206195400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206195400_12.2_54.2_73.0_135.0.png,2026-02-06 19:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3361,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206200000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206200000_12.2_54.2_73.0_135.0.png,2026-02-06 20:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3362,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206200600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206200600_12.2_54.2_73.0_135.0.png,2026-02-06 20:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3363,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206201200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206201200_12.2_54.2_73.0_135.0.png,2026-02-06 20:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3364,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206201800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206201800_12.2_54.2_73.0_135.0.png,2026-02-06 20:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3365,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206202400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206202400_12.2_54.2_73.0_135.0.png,2026-02-06 20:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3366,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206203000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206203000_12.2_54.2_73.0_135.0.png,2026-02-06 20:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3367,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206203600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206203600_12.2_54.2_73.0_135.0.png,2026-02-06 20:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3368,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206204200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206204200_12.2_54.2_73.0_135.0.png,2026-02-06 20:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3369,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206204800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206204800_12.2_54.2_73.0_135.0.png,2026-02-06 20:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3370,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206205400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206205400_12.2_54.2_73.0_135.0.png,2026-02-06 20:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3371,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206210000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206210000_12.2_54.2_73.0_135.0.png,2026-02-06 21:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3372,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206210600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206210600_12.2_54.2_73.0_135.0.png,2026-02-06 21:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3373,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206211200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206211200_12.2_54.2_73.0_135.0.png,2026-02-06 21:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3374,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206211800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206211800_12.2_54.2_73.0_135.0.png,2026-02-06 21:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3375,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206212400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206212400_12.2_54.2_73.0_135.0.png,2026-02-06 21:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3376,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206213000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206213000_12.2_54.2_73.0_135.0.png,2026-02-06 21:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3377,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206213600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206213600_12.2_54.2_73.0_135.0.png,2026-02-06 21:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3378,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206214200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206214200_12.2_54.2_73.0_135.0.png,2026-02-06 21:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3379,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206214800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206214800_12.2_54.2_73.0_135.0.png,2026-02-06 21:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3380,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206215400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206215400_12.2_54.2_73.0_135.0.png,2026-02-06 21:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3381,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206220000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206220000_12.2_54.2_73.0_135.0.png,2026-02-06 22:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3382,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206220600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206220600_12.2_54.2_73.0_135.0.png,2026-02-06 22:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3383,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206221200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206221200_12.2_54.2_73.0_135.0.png,2026-02-06 22:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3384,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206221800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206221800_12.2_54.2_73.0_135.0.png,2026-02-06 22:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3385,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206222400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206222400_12.2_54.2_73.0_135.0.png,2026-02-06 22:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3386,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206223000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206223000_12.2_54.2_73.0_135.0.png,2026-02-06 22:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3387,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206223600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206223600_12.2_54.2_73.0_135.0.png,2026-02-06 22:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3388,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206224200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206224200_12.2_54.2_73.0_135.0.png,2026-02-06 22:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3389,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206224800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206224800_12.2_54.2_73.0_135.0.png,2026-02-06 22:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3390,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206225400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206225400_12.2_54.2_73.0_135.0.png,2026-02-06 22:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3391,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206230000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206230000_12.2_54.2_73.0_135.0.png,2026-02-06 23:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3392,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206230600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206230600_12.2_54.2_73.0_135.0.png,2026-02-06 23:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3393,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206231200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206231200_12.2_54.2_73.0_135.0.png,2026-02-06 23:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3394,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206231800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206231800_12.2_54.2_73.0_135.0.png,2026-02-06 23:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3395,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206232400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206232400_12.2_54.2_73.0_135.0.png,2026-02-06 23:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3396,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206233000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206233000_12.2_54.2_73.0_135.0.png,2026-02-06 23:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3397,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206233600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206233600_12.2_54.2_73.0_135.0.png,2026-02-06 23:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3398,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206234200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206234200_12.2_54.2_73.0_135.0.png,2026-02-06 23:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3399,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206234800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206234800_12.2_54.2_73.0_135.0.png,2026-02-06 23:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3400,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206235400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260206235400_12.2_54.2_73.0_135.0.png,2026-02-06 23:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3401,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207000000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207000000_12.2_54.2_73.0_135.0.png,2026-02-07 00:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3402,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207000600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207000600_12.2_54.2_73.0_135.0.png,2026-02-07 00:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3403,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207001200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207001200_12.2_54.2_73.0_135.0.png,2026-02-07 00:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3404,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207001800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207001800_12.2_54.2_73.0_135.0.png,2026-02-07 00:18:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3405,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207002400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207002400_12.2_54.2_73.0_135.0.png,2026-02-07 00:24:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3406,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207003000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207003000_12.2_54.2_73.0_135.0.png,2026-02-07 00:30:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3407,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207003600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207003600_12.2_54.2_73.0_135.0.png,2026-02-07 00:36:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3408,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207004200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207004200_12.2_54.2_73.0_135.0.png,2026-02-07 00:42:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3409,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207004800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207004800_12.2_54.2_73.0_135.0.png,2026-02-07 00:48:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3410,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207005400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207005400_12.2_54.2_73.0_135.0.png,2026-02-07 00:54:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3411,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207010000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207010000_12.2_54.2_73.0_135.0.png,2026-02-07 01:00:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3412,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207010600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207010600_12.2_54.2_73.0_135.0.png,2026-02-07 01:06:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
3413,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207011200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260207011200_12.2_54.2_73.0_135.0.png,2026-02-07 01:12:00,train,11,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
