frame_id,timestamp,path,split,segment_id,filename,center_code,product_code,standardized_path
3922,2026-02-09 06:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209063600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209063600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209063600_12.2_54.2_73.0_135.0.png
3923,2026-02-09 06:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064200_12.2_54.2_73.0_135.0.png
3924,2026-02-09 06:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209064800_12.2_54.2_73.0_135.0.png
3925,2026-02-09 06:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209065400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209065400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209065400_12.2_54.2_73.0_135.0.png
3926,2026-02-09 07:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070000_12.2_54.2_73.0_135.0.png
3927,2026-02-09 07:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209070600_12.2_54.2_73.0_135.0.png
3928,2026-02-09 07:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071200_12.2_54.2_73.0_135.0.png
3929,2026-02-09 07:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209071800_12.2_54.2_73.0_135.0.png
3930,2026-02-09 07:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209072400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209072400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209072400_12.2_54.2_73.0_135.0.png
3931,2026-02-09 07:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073000_12.2_54.2_73.0_135.0.png
3932,2026-02-09 07:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209073600_12.2_54.2_73.0_135.0.png
3933,2026-02-09 07:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074200_12.2_54.2_73.0_135.0.png
3934,2026-02-09 07:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209074800_12.2_54.2_73.0_135.0.png
3935,2026-02-09 07:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209075400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209075400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209075400_12.2_54.2_73.0_135.0.png
3936,2026-02-09 08:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080000_12.2_54.2_73.0_135.0.png
3937,2026-02-09 08:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209080600_12.2_54.2_73.0_135.0.png
3938,2026-02-09 08:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081200_12.2_54.2_73.0_135.0.png
3939,2026-02-09 08:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209081800_12.2_54.2_73.0_135.0.png
3940,2026-02-09 08:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209082400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209082400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209082400_12.2_54.2_73.0_135.0.png
3941,2026-02-09 08:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083000_12.2_54.2_73.0_135.0.png
3942,2026-02-09 08:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209083600_12.2_54.2_73.0_135.0.png
3943,2026-02-09 08:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084200_12.2_54.2_73.0_135.0.png
3944,2026-02-09 08:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209084800_12.2_54.2_73.0_135.0.png
3945,2026-02-09 08:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209085400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209085400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209085400_12.2_54.2_73.0_135.0.png
3946,2026-02-09 09:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090000_12.2_54.2_73.0_135.0.png
3947,2026-02-09 09:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209090600_12.2_54.2_73.0_135.0.png
3948,2026-02-09 09:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091200_12.2_54.2_73.0_135.0.png
3949,2026-02-09 09:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209091800_12.2_54.2_73.0_135.0.png
3950,2026-02-09 09:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209092400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209092400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209092400_12.2_54.2_73.0_135.0.png
3951,2026-02-09 09:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093000_12.2_54.2_73.0_135.0.png
3952,2026-02-09 09:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209093600_12.2_54.2_73.0_135.0.png
3953,2026-02-09 09:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094200_12.2_54.2_73.0_135.0.png
3954,2026-02-09 09:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209094800_12.2_54.2_73.0_135.0.png
3955,2026-02-09 09:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209095400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209095400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209095400_12.2_54.2_73.0_135.0.png
3956,2026-02-09 10:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100000_12.2_54.2_73.0_135.0.png
3957,2026-02-09 10:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209100600_12.2_54.2_73.0_135.0.png
3958,2026-02-09 10:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101200_12.2_54.2_73.0_135.0.png
3959,2026-02-09 10:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209101800_12.2_54.2_73.0_135.0.png
3960,2026-02-09 10:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209102400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209102400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209102400_12.2_54.2_73.0_135.0.png
3961,2026-02-09 10:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103000_12.2_54.2_73.0_135.0.png
3962,2026-02-09 10:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209103600_12.2_54.2_73.0_135.0.png
3963,2026-02-09 10:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104200_12.2_54.2_73.0_135.0.png
3964,2026-02-09 10:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209104800_12.2_54.2_73.0_135.0.png
3965,2026-02-09 10:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209105400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209105400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209105400_12.2_54.2_73.0_135.0.png
3966,2026-02-09 11:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110000_12.2_54.2_73.0_135.0.png
3967,2026-02-09 11:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209110600_12.2_54.2_73.0_135.0.png
3968,2026-02-09 11:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111200_12.2_54.2_73.0_135.0.png
3969,2026-02-09 11:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209111800_12.2_54.2_73.0_135.0.png
3970,2026-02-09 11:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209112400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209112400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209112400_12.2_54.2_73.0_135.0.png
3971,2026-02-09 11:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113000_12.2_54.2_73.0_135.0.png
3972,2026-02-09 11:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209113600_12.2_54.2_73.0_135.0.png
3973,2026-02-09 11:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114200_12.2_54.2_73.0_135.0.png
3974,2026-02-09 11:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209114800_12.2_54.2_73.0_135.0.png
3975,2026-02-09 11:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209115400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209115400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209115400_12.2_54.2_73.0_135.0.png
3976,2026-02-09 12:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120000_12.2_54.2_73.0_135.0.png
3977,2026-02-09 12:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209120600_12.2_54.2_73.0_135.0.png
3978,2026-02-09 12:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121200_12.2_54.2_73.0_135.0.png
3979,2026-02-09 12:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209121800_12.2_54.2_73.0_135.0.png
3980,2026-02-09 12:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209122400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209122400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209122400_12.2_54.2_73.0_135.0.png
3981,2026-02-09 12:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123000_12.2_54.2_73.0_135.0.png
3982,2026-02-09 12:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209123600_12.2_54.2_73.0_135.0.png
3983,2026-02-09 12:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124200_12.2_54.2_73.0_135.0.png
3984,2026-02-09 12:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209124800_12.2_54.2_73.0_135.0.png
3985,2026-02-09 12:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209125400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209125400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209125400_12.2_54.2_73.0_135.0.png
3986,2026-02-09 13:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130000_12.2_54.2_73.0_135.0.png
3987,2026-02-09 13:06:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209130600_12.2_54.2_73.0_135.0.png
3988,2026-02-09 13:12:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131200_12.2_54.2_73.0_135.0.png
3989,2026-02-09 13:18:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209131800_12.2_54.2_73.0_135.0.png
3990,2026-02-09 13:24:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209132400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209132400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209132400_12.2_54.2_73.0_135.0.png
3991,2026-02-09 13:30:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133000_12.2_54.2_73.0_135.0.png
3992,2026-02-09 13:36:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133600_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133600_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209133600_12.2_54.2_73.0_135.0.png
3993,2026-02-09 13:42:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134200_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134200_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134200_12.2_54.2_73.0_135.0.png
3994,2026-02-09 13:48:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134800_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134800_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209134800_12.2_54.2_73.0_135.0.png
3995,2026-02-09 13:54:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209135400_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209135400_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209135400_12.2_54.2_73.0_135.0.png
3996,2026-02-09 14:00:00,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209140000_12.2_54.2_73.0_135.0.png,train,12,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209140000_12.2_54.2_73.0_135.0.png,BABJ,ACHN_CREF000,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209140000_12.2_54.2_73.0_135.0.png
