frame_id,timestamp,split,raw_relative_path,standardized_relative_path,shape,dtype,value_min,value_max,center_code,product_code,lat_min,lat_max,lon_min,lon_max
2364,2026-02-02 15:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202154800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202154800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46377113,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2365,2026-02-02 15:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202155400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202155400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48494413,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2366,2026-02-02 16:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202160000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202160000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46734905,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2367,2026-02-02 16:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202160600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202160600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49712029,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2368,2026-02-02 16:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202161200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202161200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47931430,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2369,2026-02-02 16:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202161800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202161800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48044419,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2370,2026-02-02 16:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202162400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202162400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47834620,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2371,2026-02-02 16:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202163000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202163000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48563528,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2372,2026-02-02 16:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202163600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202163600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46801603,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2373,2026-02-02 16:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202164200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202164200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47543883,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2374,2026-02-02 16:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202164800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202164800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47035104,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2375,2026-02-02 16:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202165400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202165400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45488176,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2376,2026-02-02 17:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202170000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202170000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45027363,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2377,2026-02-02 17:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202170600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202170600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45854524,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2378,2026-02-02 17:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202171200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202171200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46346295,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2379,2026-02-02 17:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202171800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202171800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46842512,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2380,2026-02-02 17:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202172400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202172400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44932762,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2381,2026-02-02 17:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202173000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202173000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44779006,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2382,2026-02-02 17:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202173600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202173600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46149403,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2383,2026-02-02 17:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202174200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202174200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45307699,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2384,2026-02-02 17:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202174800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202174800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44058436,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2385,2026-02-02 17:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202175400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202175400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46109170,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2386,2026-02-02 18:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202180000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202180000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46873376,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2387,2026-02-02 18:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202180600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202180600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.40659946,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2388,2026-02-02 18:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202181200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202181200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.46656519,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2389,2026-02-02 18:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202181800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202181800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44340640,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2390,2026-02-02 18:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202182400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202182400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45904315,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2391,2026-02-02 18:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202183000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202183000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.47980699,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2392,2026-02-02 18:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202183600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202183600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45609128,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2393,2026-02-02 18:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202184200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202184200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.48149624,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2394,2026-02-02 18:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202184800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202184800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41751704,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2395,2026-02-02 18:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202185400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202185400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.44161204,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2396,2026-02-02 19:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202190000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202190000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.43889919,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2397,2026-02-02 19:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202190600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202190600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.45340279,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2398,2026-02-02 19:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202191200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202191200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.43064106,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2399,2026-02-02 19:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202191800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202191800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.43030620,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2400,2026-02-02 19:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202192400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202192400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38746914,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2401,2026-02-02 19:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202193000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202193000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41348845,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2402,2026-02-02 19:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202193600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202193600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35123867,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2403,2026-02-02 19:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202194200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202194200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37870649,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2404,2026-02-02 19:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202194800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202194800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35551623,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2405,2026-02-02 19:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202195400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202195400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35700879,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2406,2026-02-02 20:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202200000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202200000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38444367,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2407,2026-02-02 20:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202200600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202200600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38997680,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2408,2026-02-02 20:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202201200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202201200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.39642796,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2409,2026-02-02 20:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202201800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202201800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37209412,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2410,2026-02-02 20:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202202400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202202400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37975603,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2411,2026-02-02 20:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202203000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202203000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35620824,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2412,2026-02-02 20:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202203600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202203600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.39949760,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2413,2026-02-02 20:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202204200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202204200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41857994,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2414,2026-02-02 20:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202204800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202204800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38113505,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2415,2026-02-02 20:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202205400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202205400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38113505,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2416,2026-02-02 21:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202210000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202210000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.29818910,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2417,2026-02-02 21:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202210600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202210600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.31934276,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2418,2026-02-02 21:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202211200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202211200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.26992422,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2419,2026-02-02 21:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202211800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202211800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.30999759,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2420,2026-02-02 21:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202212400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202212400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.32823944,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2421,2026-02-02 21:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202213000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202213000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35591611,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2422,2026-02-02 21:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202213600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202213600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38648090,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2423,2026-02-02 21:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202214200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202214200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41157648,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2424,2026-02-02 21:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202214800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202214800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.41922110,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2425,2026-02-02 21:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202215400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202215400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.37012628,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2426,2026-02-02 22:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202220000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202220000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.35578200,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2427,2026-02-02 22:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202220600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202220600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34801081,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2428,2026-02-02 22:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202221200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202221200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.33582196,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2429,2026-02-02 22:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202221800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202221800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.31291243,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2430,2026-02-02 22:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202222400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202222400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.29507020,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2431,2026-02-02 22:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202223000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202223000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.28780362,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2432,2026-02-02 22:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202223600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202223600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.28057337,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2433,2026-02-02 22:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202224200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202224200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.32244402,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2434,2026-02-02 22:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202224800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202224800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.32607621,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2435,2026-02-02 22:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202225400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202225400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.32841527,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2436,2026-02-02 23:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202230000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202230000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.34072116,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2437,2026-02-02 23:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202230600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202230600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.36544260,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2438,2026-02-02 23:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202231200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202231200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.36541489,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2439,2026-02-02 23:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202231800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202231800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38412854,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2440,2026-02-02 23:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202232400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202232400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38220981,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2441,2026-02-02 23:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202233000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202233000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.38674757,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
2442,2026-02-02 23:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260202233600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260202233600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.40392053,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
